news_id,author_id,text,likes_count,retweets_count,comments_count,quote_count,mentioned_user_ids,mentions_raw,urls_raw,mentions_count,topic,subtopic,created_at,sentiment_score,diversity_score,context_score,recency_score_oracle,oracle_social_capital_score
1344689933978656771,1060978099146260480,#MoffGideon https://t.co/3MVNIEXa8F,2611,225,42,25,,,{'https://t.co/3mvniexa8f'},0,Entretenimento,Séries de TV,2020-12-31T17:00:38.0000000+00:00,0.0,0.0,0.0,0.5585860533280429,1748.380643906859
1369375444793954323,807095,"If the economic recovery continues to be lopsided, people who were already at a disadvantage when the crisis began are in danger of being left even further behind. https://t.co/oFv3dWtbcb https://t.co/8f34V70pNU",70,39,8,4,,,"{'https://t.co/ofv3dwtbcb', 'https://t.co/8f34v70pnu'}",0,Notícias,Do Mundo,2021-03-09T19:52:02.0000000+00:00,-0.1550205051898956,0.7272727272727273,0.1389294145906989,0.5596253598795106,95.62109285362546
1317842770816602114,715177919438577664,Change will challenge tradition. https://t.co/o7tcxGluYV,4559,1069,43,420,,,{'https://t.co/o7tcxgluyv'},0,Entretenimento,Séries de TV,2020-10-18T14:59:35.0000000+00:00,-0.2131175994873047,1.0,0.0,0.5575432950211788,3994.2540167986576
1336964656792035329,821102114,@discord @GOGcom @Steam @EpicGames ?,2904,15,27,0,121258930|18334111|3065618342|36803580,"{'36803580', '18334111', '121258930', '3065618342'}",,4,Entretenimento,Games,2020-12-10T09:23:08.0000000+00:00,0.0,0.0,0.0,0.5582772938390531,1653.0657753439968
1369441796925886465,807095,"Schumer faces formidable hurdles in keeping together his ideologically diverse caucus in the face of a more determined than ever Republican opposition. He told @lukebroadwater how he plans to handle this role. “I do my job well, and everything works out.” https://t.co/iYAZlxtyFG",128,32,12,5,26756955,{'26756955'},{'https://t.co/iyazlxtyfg'},1,Notícias,Do Mundo,2021-03-10T00:15:42.0000000+00:00,-0.1751487553119659,1.0,0.1290281554463294,0.5596282688067585,125.42897300488512
1336810117057179649,821102114,@assassinscreed @CDPROJEKTRED @doubleleaf &lt;3 https://t.co/rIkYWdNAcX,6084,111,32,5,38232487|1171755060|110616795,"{'110616795', '38232487', '1171755060'}",{'https://t.co/rikywdnacx'},3,Entretenimento,Games,2020-12-09T23:09:03.0000000+00:00,-0.1430124342441558,1.0,0.2789425453258252,0.5582711912513336,3542.9514134812634
1369400194513723396,807095,Read more about what Americans can expect from the stimulus bill should it become law. https://t.co/kJuXBJHmfH,54,16,6,2,,,{'https://t.co/kjuxbjhmfh'},0,Notícias,Do Mundo,2021-03-09T21:30:23.0000000+00:00,-0.2184539437294006,1.0,0.1950623149643585,0.5596264448553054,56.63146594903869
1365327872643260420,821102114,@memecity0 @tostspender @bixbyknows1 Sending love ❤️,36,2,2,0,1236695563342659589|3152101881|1327811881143205888,"{'1327811881143205888', '1236695563342659589', '3152101881'}",,3,Entretenimento,Games,2021-02-26T15:48:26.0000000+00:00,0.0,0.0,0.0,0.5594491374125309,23.50358613881069
1364607745270423556,821102114,"It’s not the news we enjoy sharing, but we want to make sure we launch this update properly. Stay tuned for more information as the time draws closer. Thank you for your continued patience and support. 3/3",21759,563,1156,53,,,,0,Entretenimento,Games,2021-02-24T16:06:54.0000000+00:00,-0.1324534714221954,1.0,0.1228052680573061,0.5594180339744235,13482.60945829298
1337077938076979205,821102114,@DeusEx @CDPROJEKTRED @Tholia_Bentz Thanks! Right back at ya! https://t.co/LipziY1zHV,1011,23,26,2,31137807|1171755060|858646142,"{'31137807', '858646142', '1171755060'}",{'https://t.co/lipziy1zhv'},3,Entretenimento,Games,2020-12-10T16:53:16.0000000+00:00,-0.1557211875915527,1.0,0.2195109508086083,0.558281768973651,607.5398219455894
1354118501653483523,273181052,@darveyismarried @sarahgrafferty @AmandaSchull @KatieHeigl @GabrielMacht @akorsh9 @ginatorres @halfadams @DuleHill Happy Belated! ❤️,7,0,1,1,348224496|164596794|1001950930697240576|245229537|40342628|262388975|326020899|87239242|894130670603309056,"{'164596794', '348224496', '262388975', '40342628', '245229537', '1001950930697240576', '894130670603309056', '326020899', '87239242'}",,9,Entretenimento,Séries de TV,2021-01-26T17:26:23.0000000+00:00,-0.1235638558864593,1.0,0.2195109508086083,0.5589732372765226,6.271929585337063
1369383214062665731,24742040,"@Mach5W We've been enjoying it too! Sort of a lower-stakes ""venture outside"" simulator.",22,0,1,1,1360998579234570249,{'1360998579234570249'},,1,Entretenimento,Games,2021-03-09T20:22:54.0000000+00:00,-0.1598248779773712,1.0,0.2217678970983253,0.5596256803351365,16.91309187819651
1336793663792406530,821102114,@ruinergame @CDPROJEKTRED Thank you! https://t.co/zKZqNwcip1,351,9,9,0,2785993288|1171755060,"{'2785993288', '1171755060'}",{'https://t.co/zkzqnwcip1'},2,Entretenimento,Games,2020-12-09T22:03:40.0000000+00:00,0.0,0.0,0.0,0.5582705416624172,211.591243495478
1369386818169372680,24742040,@MissDeusGeek They are going to be SO epic. Can't wait.,34,4,0,0,561659754,{'561659754'},,1,Entretenimento,Games,2021-03-09T20:37:14.0000000+00:00,-0.2193705141544342,0.6666666666666666,0.0,0.5596258384567762,24.99683524231556
1339525827118194689,1038082275689340928,"Just admiring the pure beauty and artistry on display. (Remember, YOU chose surprise.) #Witchmas https://t.co/wgCey8hP2P",5666,722,164,212,,,{'https://t.co/wgcey8hp2p'},0,Entretenimento,Séries de TV,2020-12-17T11:00:19.0000000+00:00,-0.1523327529430389,1.0,0.0,0.5583788158852765,4185.050972296273
1369372321736232963,24742040,@Undead7774 Thanks! We're so excited for the future.,2,0,0,0,407337082,{'407337082'},,1,Entretenimento,Games,2021-03-09T19:39:37.0000000+00:00,-0.1429913341999054,1.0,0.0,0.559625202857077,2.238715269097588
1367882927384768524,10671602,"Next week, in honor of International Women's Day we're spotlighting inspiring women in gaming, with a twist! Alongside the share of your favorite heroine (or villain!), share the story of how or why the character inspired you in using #PSshare #PSBlog for a chance to be featured! https://t.co/tyyB8rzNlf",477,46,13,10,,,{'https://t.co/tyyb8rznlf'},0,Entretenimento,Games,2021-03-05T17:01:18.0000000+00:00,-0.1350269913673401,0.8333333333333334,0.103161471706573,0.5595600585490903,341.8555844972305
1363551492486008834,15234657,@Aaron2Shoes @jsnmiller314 @josef_fares @HazelightGames @goodietooshoe We're excited for you to play it!,8,1,1,0,2916921081|240695163|2892152997|1170868047474831360|960521571562598401,"{'1170868047474831360', '2892152997', '240695163', '2916921081', '960521571562598401'}",,5,Entretenimento,Games,2021-02-21T18:09:44.0000000+00:00,-0.1511211097240448,1.0,0.0,0.5593725148178101,7.831248841025886
1363564146948665347,34992644,"? King of Melbourne ?

Novak Djokovic wins NINTH #AusOpen title, taking grand slam tally to 18.

? https://t.co/Jf8zfiMt5D https://t.co/iJPXdksYWm",21,0,0,0,,,"{'https://t.co/jf8zfimt5d', 'https://t.co/ijpxdksywm'}",0,Notícias,Esportes,2021-02-21T19:00:01.0000000+00:00,-0.2391892671585083,1.0,0.1613891161800418,0.5593730804654439,15.753376025711775
1369498799673065473,2557521,"Gonzaga beats BYU to become WCC champions ?

Jalen Suggs:
? 23 Pts
? 5 Reb
? 5 Ast https://t.co/pP8JOuPBp6",2000,116,64,24,,,{'https://t.co/pp8joupbp6'},0,Notícias,Esportes,2021-03-10T04:02:12.0000000+00:00,-0.2118859887123108,1.0,0.2246557413454132,0.5596307492007341,1303.5049821452544
1367766039254163458,368276033,"???? ???? ??????? ? ???????? ?

What race are you looking forward to most? ?

Watch them all live with us!

#SkyF1 | #F1 https://t.co/YL1F7zeZ65",1549,237,156,52,,,{'https://t.co/yl1f7zez65'},0,Notícias,Esportes,2021-03-05T09:16:50.0000000+00:00,-0.1449298560619354,1.0,0.0,0.559554992645402,1252.8442485383337
1369453291936088064,14173315,"LIVE: @WatchSavannah and @joefryer host 'Beyond Covid: Life After Lockdown,' a special focusing on health, business, education, and how the country moves toward a post-pandemic future.

Watch on NBC TV, @NBCNewsNOW or @peacockTV. https://t.co/uQYxKsZmYg",76,32,4,1,8036392|1171155332917321730|287724263|27242124,"{'1171155332917321730', '287724263', '8036392', '27242124'}",{'https://t.co/uqyxkszmyg'},4,Notícias,Do Mundo,2021-03-10T01:01:22.0000000+00:00,-0.1649264991283416,0.9090909090909092,0.1394089660894499,0.5596287379891771,87.8888672941914
1369600439239458820,14173315,"Organ transplants shouldn't be denied to people with disabilities like Down syndrome or autism, legislation proposes. https://t.co/hiuZgZ7Rkf",172,46,17,5,,,{'https://t.co/hiuzgz7rkf'},0,Notícias,Do Mundo,2021-03-10T10:46:05.0000000+00:00,-0.1803047358989715,1.0,0.1914539727961682,0.5596351915059774,164.08026899808826
1368785659066941440,2557521,LeBron couldn't get enough of playing with Steph at #NBAAllStar https://t.co/3jUfItT6DM,17087,1563,129,213,,,{'https://t.co/3jufitt6dm'},0,Notícias,Esportes,2021-03-08T04:48:26.0000000+00:00,-0.1486797332763672,1.0,0.2359371306297459,0.5595995132876236,11507.735664588328
1369579853612281860,28785486,"Tyson Foods says it will offer free, on-site COVID-19 vaccinations to thousands of its front-line workers in Arkansas, Kansas, North Carolina and Iowa. https://t.co/8B5su9Cb5W",108,25,20,0,,,{'https://t.co/8b5su9cb5w'},0,Notícias,Do Mundo,2021-03-10T09:24:17.0000000+00:00,-0.1699835062026977,1.0,0.1549761967208895,0.5596343069878381,104.1787006198032
1369587331691208706,87818409,Tell us: were you affected by the 1981 riots?  https://t.co/kPUnO9OeRl,20,6,10,2,,,{'https://t.co/kpuno9oerl'},0,Notícias,Do Mundo,2021-03-10T09:54:00.0000000+00:00,-0.2108437418937683,1.0,0.2400163965974335,0.5596346527369779,28.67569326574397
1369601403686182915,16973333,Who could replace Piers Morgan on Good Morning Britain? https://t.co/Lo5JCjrrHg,18,8,113,20,,,{'https://t.co/lo5jcjrrhg'},0,Notícias,Do Mundo,2021-03-10T10:49:55.0000000+00:00,-0.1388311088085174,1.0,0.2363646161726315,0.5596352387186345,96.94917609900162
1364144723590578176,368276033,"A ""highly motivated"" Sebastian Vettel has been tipped to be back on his ""A game"" in F1 2021

McLaren's Zak Brown has been sizing up his team's major rivals... ?

#SkyF1 | #F1",536,27,6,7,,,,0,Notícias,Esportes,2021-02-23T09:27:01.0000000+00:00,-0.1725291013717651,0.8666666666666667,0.2951444974578714,0.5593980644909325,346.3585386033077
1369985018878169089,28785486,Pres. Biden has gone longer without facing extended questions from reporters than any of his 15 predecessors over the past 100 years. https://t.co/1bC0O0TFNQ,1571,474,1834,340,,,{'https://t.co/1bc0o0tfnq'},0,Notícias,Do Mundo,2021-03-11T12:14:16.0000000+00:00,-0.2085326611995697,1.0,0.173784630647107,0.5596520918787706,2633.26034074498
1370003953598013450,28785486,Residents of this senior living community in Virginia smashed a virus-shaped piñata to celebrate being vaccinated. https://t.co/40DYF6a9tz https://t.co/zJ68hyRScw,574,100,15,21,,,"{'https://t.co/40dyf6a9tz', 'https://t.co/zj68hyrscw'}",0,Notícias,Do Mundo,2021-03-11T13:29:30.0000000+00:00,-0.2046608924865722,1.0,0.1647758653557618,0.5596529235423234,458.447951199204
1369610663547518978,16973333,Fake heiress jailed for fraud who has Netflix series coming out says ‘in a way’ crime pays https://t.co/n877zcUVWF,13,5,3,2,,,{'https://t.co/n877zcuvwf'},0,Notícias,Do Mundo,2021-03-10T11:26:42.0000000+00:00,-0.1864847540855407,1.0,0.1868152890333796,0.5596356447938625,19.13216225000952
1369471231448158208,5988062,Last year China’s defence budget grew by $12bn. Now American commanders want to splash the cash https://t.co/sYnR0DVXB7,67,22,12,5,,,{'https://t.co/synr0dvxb7'},0,Notícias,Do Mundo,2021-03-10T02:12:39.0000000+00:00,-0.1596662402153015,1.0,0.1936301119622487,0.5596295552784519,76.21797872353798
1369578871478235143,16973333,Jeff Bezos plans to spend $10 billion on climate change by 2030 https://t.co/fuR4KbcXIw,55,10,23,11,,,{'https://t.co/fur4kbcxiw'},0,Notícias,Do Mundo,2021-03-10T09:20:23.0000000+00:00,-0.2207013666629791,1.0,0.2269234840206733,0.5596342503428298,66.72347177693999
1369382859534897161,28785486,"MORE: A reward for information leading to the arrest of a suspect stands at $100,000. https://t.co/OGO53O23Uw",61,26,4,0,,,{'https://t.co/ogo53o23uw'},0,Notícias,Do Mundo,2021-03-09T20:21:30.0000000+00:00,-0.1216708421707153,1.0,0.0,0.5596256687275353,67.7146954398071
1370128693662785544,28785486,"The federal government announced that its rules for visiting nursing homes are being relaxed, citing a rise in vaccination numbers among the population. https://t.co/qmhxKRZ7GC",47,10,6,0,,,{'https://t.co/qmhxkrz7gc'},0,Notícias,Do Mundo,2021-03-11T21:45:10.0000000+00:00,-0.2143415212631225,0.8333333333333334,0.1616223411205797,0.5596584041995364,44.76983875993999
1369037711324119046,1367531,Arizona police slap charges on women involved in Bath &amp; Body Works brawl https://t.co/KDXTTAz5rf,162,25,68,11,,,{'https://t.co/kdxttaz5rf'},0,Notícias,Do Mundo,2021-03-08T21:30:00.0000000+00:00,-0.2206763327121734,1.0,0.2095679211864677,0.559610528484776,167.4408247074973
1369271770960850949,5988062,"America’s $1.9trn covid-relief bill looks set to pass through the House. “The Intelligence” asks @imkahloon what is in it, and what its passage portends https://t.co/XmEw1oFTbP",33,18,5,2,869308903,{'869308903'},{'https://t.co/xmew1oftbp'},1,Notícias,Do Mundo,2021-03-09T13:00:04.0000000+00:00,-0.1553539931774139,1.0,0.0,0.5596208120921112,45.88890466380583
1369511733975515142,14173315,"JUST IN: Alaska has become the first state to drop eligibility requirements for Covid-19 vaccines and allow anyone 16 or older who lives or works in the state to get a vaccine, Gov. Dunleavy says. https://t.co/3DvMdFKK4u",577,103,12,10,,,{'https://t.co/3dvmdfkk4u'},0,Notícias,Do Mundo,2021-03-10T04:53:36.0000000+00:00,-0.1698968708515167,0.9230769230769232,0.1265911712473686,0.5596313007577396,458.3658446468348
1362776603047165957,621583,@qayyumabro @dazchild @scottishwildcat @BrianBarilla Happy to help out here! Nvidia says it will deliberately reduce the efficiency of its latest card by 50% when it is used to mine the crypto-currency Ethereum - but it will also sell a bespoke crypto-currency mining processor,2,0,1,1,172724148|266908809|6269352|2464301418,"{'2464301418', '6269352', '266908809', '172724148'}",,4,Notícias,Tecnologia,2021-02-19T14:50:35.0000000+00:00,0.0311402976512908,0.9444444444444444,0.1153372589630211,0.5593392748879188,12.338907803817056
1369048387815899139,14293310,"Whether such sentiments will spread beyond the protests is unclear, but for now, female farmers are being seen, heard and acknowledged—offering a new vision of what gender equality might look like for the country.

Read the full story by @nilanjanab https://t.co/0ADKRcFArw",51,14,7,4,23984477,{'23984477'},{'https://t.co/0adkrcfarw'},1,Notícias,Do Mundo,2021-03-08T22:12:26.0000000+00:00,-0.1492411196231842,0.875,0.1228434907103266,0.5596109969125626,59.31757780298455
1369355243406954501,807095,Read more about the race that tests teenagers’ survivor skills in Alaska: https://t.co/sIOSOYPcc4,88,13,0,0,,,{'https://t.co/siosoypcc4'},0,Notícias,Do Mundo,2021-03-09T18:31:46.0000000+00:00,-0.1764643490314483,1.0,0.0,0.5596244744606392,68.27421887288567
1362074171832958980,11856342,".@A_kamara6 is getting into @NASCAR, now!

Kamara's @bigsqueezynola will sponsor @NASCAR_Xfinity series driver @RyanVargas_23 in this weekend's race at @Daytona. https://t.co/ntkB3rygnF",1044,125,13,18,39814938|1652035698|560350106|1343659229106876416|20847350|49153854,"{'1343659229106876416', '560350106', '20847350', '39814938', '1652035698', '49153854'}",{'https://t.co/ntkb3rygnf'},6,Notícias,Esportes,2021-02-17T16:19:23.0000000+00:00,-0.1389772295951843,1.0,0.1783512149021876,0.5593091565721834,746.777897503588
1369614175048249346,25562270,A House Judiciary panel focused on antitrust will hear from three witnesses on Friday who represent a range of news organizations with concerns about how big tech platforms like Facebook and Google increasingly dominate their industry https://t.co/9dkhqgEVLe https://t.co/VLCMRiDgSP,31,12,6,1,,,"{'https://t.co/vlcmridgsp', 'https://t.co/9dkhqgevle'}",0,Notícias,Tecnologia,2021-03-10T11:40:40.0000000+00:00,-0.1257069408893585,0.9333333333333332,0.1294269410579646,0.5596358096649898,44.246354291937415
1359577321695547392,11856342,"@BizballMaury @flula 'There are some pillows on the dirt, and then after 7 times of going back and forth they sing about popcorn.'

Honestly, not wrong.",246,12,1,0,32817728|14593090,"{'14593090', '32817728'}",,2,Notícias,Esportes,2021-02-10T18:57:47.0000000+00:00,-0.079100102186203,0.9090909090909092,0.0,0.5592027821298808,157.64476787632887
1362085735063572482,11856342,"@playofffinale @AdamSandler You know we’re giving the retweet button a little tappy, Happy. https://t.co/BZvqX5tPfR",431,18,0,1,316756361|27445405,"{'316756361', '27445405'}",{'https://t.co/bzvqx5tpfr'},2,Notícias,Esportes,2021-02-17T17:05:20.0000000+00:00,-0.1003587543964386,1.0,0.2062484926083756,0.5593096512604333,265.2285514824327
1369292125641269258,46403451,"Football Weekly is here, with @maxrushden, @larssivertsen, @sidlowe and @NickyBandini https://t.co/WhoQkYPZgI",22,2,1,2,107136246|20374935|108957853|19939667,"{'107136246', '108957853', '19939667', '20374935'}",{'https://t.co/whoqkypzgi'},4,Notícias,Esportes,2021-03-09T14:20:57.0000000+00:00,-0.147245854139328,1.0,0.0,0.5596217010628798,19.0271504143376
1369458171467591683,1344951,Want to support more journalism like this? Subscribe to WIRED for just $5 a year and get full access to our website and magazine https://t.co/l9FUptKwgd https://t.co/iaCexurIpK,4,0,0,0,,,"{'https://t.co/l9fuptkwgd', 'https://t.co/iacexuripk'}",0,Notícias,Tecnologia,2021-03-10T01:20:46.0000000+00:00,-0.1568154692649841,1.0,0.0,0.559628951034775,6.155923256917273
1365007905318133766,11856342,".@AdamSandler and @ShooterMcGavin_ greenlit ""Happy Gilmore 2"" on the @dpshow ?
https://t.co/fF91cfXq7D",1058,185,21,45,279321785|316756361|65414320,"{'279321785', '65414320', '316756361'}",{'https://t.co/ff91cfxq7d'},3,Notícias,Esportes,2021-02-25T18:36:59.0000000+00:00,-0.1399295330047607,1.0,0.2399871970833481,0.5594352697813502,839.2875820812162
1361388306106318857,368276033,"We're live from the @McLarenF1 Technology Centre at 7pm to see the brand new MCL35M​ unveiled! ?

We'll also be speaking to @LandoNorris and @DanielRicciardo! ? https://t.co/22hRArCHxU",540,48,4,7,516464106|24871896|214413743,"{'24871896', '516464106', '214413743'}",{'https://t.co/22hrarchxu'},3,Notícias,Esportes,2021-02-15T18:54:00.0000000+00:00,-0.1370042860507965,1.0,0.1392609423656672,0.559279877059152,365.84754513985166
1361701236395958278,368276033,"The calendar is filling up! ?

@AlpineF1Team and @AstonMartinF1 reveal their launch dates.

#SkyF1 | #F1 https://t.co/Qwwnqkd8fg",1016,121,23,19,16143542|28297965,"{'28297965', '16143542'}",{'https://t.co/qwwnqkd8fg'},2,Notícias,Esportes,2021-02-16T15:37:28.0000000+00:00,-0.1298592686653137,1.0,0.193382257202877,0.5592932404381012,731.1050423571209
1366932843067277314,11856342,"Now that's a TEAM.

@S10Bird, @alexmorgan13, @ChloeKim &amp; @swimone join forces to launch @togethxr, a brand that elevates women's voices and tells their stories.  https://t.co/ZroOYjN9GO",32,11,1,2,1258091656093417472|1638756846|1228176728|741696985|28665877,"{'1228176728', '28665877', '1258091656093417472', '1638756846', '741696985'}",{'https://t.co/zrooyjn9go'},5,Notícias,Esportes,2021-03-03T02:06:00.0000000+00:00,-0.1436134874820709,1.0,0.0,0.5595186894351898,35.25009760390647
